Reaction Date,Reaction Type,Parent Type,Parent ID
"Jul 16, 2022, 12:05:39 PM",Kudos,Activity,7477644032
"Jul 16, 2022, 1:25:28 PM",Kudos,Activity,7477896815
"Jul 16, 2022, 1:25:45 PM",Kudos,Activity,7478120991
"Jul 16, 2022, 2:18:37 PM",Kudos,Activity,7478435579
"Jul 16, 2022, 2:18:40 PM",Kudos,Activity,7448539859
"Jul 16, 2022, 7:58:31 PM",Kudos,Activity,7479909610
"Jul 16, 2022, 7:58:50 PM",Kudos,Activity,7478617416
"Jul 16, 2022, 10:03:55 PM",Kudos,Activity,7480475944
"Jul 16, 2022, 10:03:58 PM",Kudos,Activity,7480513446
"Jul 17, 2022, 2:05:23 AM",Kudos,Activity,7480870647
"Jul 17, 2022, 3:24:52 PM",Kudos,Activity,7484141920
"Jul 17, 2022, 3:24:54 PM",Kudos,Activity,7483871886
"Jul 17, 2022, 3:24:55 PM",Kudos,Activity,7484514075
"Jul 17, 2022, 3:55:46 PM",Kudos,Activity,7484587754
"Jul 17, 2022, 9:33:09 PM",Kudos,Activity,7485913437
"Jul 17, 2022, 9:33:24 PM",Kudos,Activity,7485939441
"Jul 17, 2022, 9:33:27 PM",Kudos,Activity,7485186720
"Jul 17, 2022, 9:33:32 PM",Kudos,Activity,7485345237
"Jul 17, 2022, 10:41:39 PM",Kudos,Activity,7486343287
"Jul 18, 2022, 2:18:32 PM",Kudos,Activity,7488766690
"Jul 18, 2022, 2:19:37 PM",Kudos,Activity,7486820156
"Jul 18, 2022, 2:19:40 PM",Kudos,Activity,7487039264
"Jul 19, 2022, 2:50:33 AM",Kudos,Activity,7490005430
"Jul 19, 2022, 2:50:39 AM",Kudos,Activity,7491058332
"Jul 19, 2022, 1:16:03 PM",Kudos,Activity,7493525103
"Jul 19, 2022, 1:16:12 PM",Kudos,Activity,7493708924
"Jul 19, 2022, 1:16:15 PM",Kudos,Activity,7491951839
"Jul 19, 2022, 1:16:35 PM",Kudos,Activity,7493882677
"Jul 19, 2022, 11:39:27 PM",Kudos,Activity,7495107109
"Jul 19, 2022, 11:39:29 PM",Kudos,Activity,7496275854
"Jul 19, 2022, 11:39:43 PM",Kudos,Activity,7495446942
"Jul 19, 2022, 11:39:45 PM",Kudos,Activity,7493993732
"Jul 19, 2022, 11:39:48 PM",Kudos,Activity,7496005327
"Jul 20, 2022, 1:28:36 AM",Kudos,Activity,7496948693
"Jul 20, 2022, 1:51:37 PM",Kudos,Activity,7499141615
"Jul 20, 2022, 1:51:44 PM",Kudos,Activity,7499207527
"Jul 20, 2022, 1:51:46 PM",Kudos,Activity,7499192035
"Jul 20, 2022, 1:51:51 PM",Kudos,Activity,7499167190
"Jul 20, 2022, 1:51:54 PM",Kudos,Activity,7499139389
"Jul 21, 2022, 8:25:48 PM",Kudos,Activity,7504264692
"Jul 21, 2022, 8:25:49 PM",Kudos,Activity,7504766595
"Jul 21, 2022, 8:25:54 PM",Kudos,Activity,7504470394
"Jul 21, 2022, 8:26:00 PM",Kudos,Activity,7504791053
"Jul 21, 2022, 8:26:10 PM",Kudos,Activity,7502779238
"Jul 21, 2022, 8:26:19 PM",Kudos,Activity,7502156822
"Jul 21, 2022, 8:26:20 PM",Kudos,Activity,7502171874
"Jul 21, 2022, 8:26:21 PM",Kudos,Activity,7502268395
"Jul 21, 2022, 8:26:24 PM",Kudos,Activity,7502085716
"Jul 21, 2022, 8:26:25 PM",Kudos,Activity,7502095188
"Jul 21, 2022, 8:26:26 PM",Kudos,Activity,7502449909
"Jul 21, 2022, 8:26:31 PM",Kudos,Activity,7502085278
"Jul 22, 2022, 12:29:50 AM",Kudos,Activity,7507346282
"Jul 22, 2022, 12:30:01 AM",Kudos,Activity,7507330152
"Jul 22, 2022, 12:30:04 AM",Kudos,Activity,7507331185
"Jul 22, 2022, 12:30:11 AM",Kudos,Activity,7507214854
"Jul 22, 2022, 12:30:12 AM",Kudos,Activity,7507096146
"Jul 22, 2022, 12:30:15 AM",Kudos,Activity,7507349795
"Jul 22, 2022, 2:25:02 PM",Kudos,Activity,7509691671
"Jul 22, 2022, 2:25:10 PM",Kudos,Activity,7509474401
"Jul 22, 2022, 2:25:17 PM",Kudos,Activity,7509380864
"Jul 22, 2022, 2:25:19 PM",Kudos,Activity,7507724569
"Jul 22, 2022, 2:25:26 PM",Kudos,Activity,7508766184
"Jul 23, 2022, 12:03:10 AM",Kudos,Activity,7511760950
"Jul 23, 2022, 12:04:08 AM",Kudos,Activity,7511808212
"Jul 23, 2022, 12:04:09 AM",Kudos,Activity,7511320557
"Jul 23, 2022, 1:19:58 AM",Kudos,Activity,7512405778
"Jul 23, 2022, 1:56:57 AM",Kudos,Activity,7512574681
"Jul 23, 2022, 1:57:04 AM",Kudos,Activity,7512574455
"Jul 23, 2022, 1:57:06 AM",Kudos,Activity,7512575516
"Jul 23, 2022, 1:57:08 AM",Kudos,Activity,7512575070
"Jul 23, 2022, 4:49:40 PM",Kudos,Activity,7514884694
"Jul 23, 2022, 4:49:43 PM",Kudos,Activity,7515216541
"Jul 23, 2022, 8:34:25 PM",Kudos,Activity,7516914193
"Jul 23, 2022, 8:34:30 PM",Kudos,Activity,7516524313
"Jul 23, 2022, 8:34:59 PM",Kudos,Activity,7516524936
"Jul 23, 2022, 8:35:06 PM",Kudos,Activity,7516637894
"Jul 23, 2022, 8:35:08 PM",Kudos,Activity,7516838841
"Jul 24, 2022, 4:18:21 AM",Kudos,Activity,7517387784
"Jul 24, 2022, 12:32:14 PM",Kudos,Activity,7520626463
"Jul 24, 2022, 7:42:05 PM",Kudos,Activity,7521370492
"Jul 24, 2022, 7:42:18 PM",Kudos,Activity,7522730339
"Jul 24, 2022, 7:42:25 PM",Kudos,Activity,7521328423
"Jul 24, 2022, 7:42:29 PM",Kudos,Activity,7521372937
"Jul 24, 2022, 7:42:31 PM",Kudos,Activity,7521575900
"Jul 24, 2022, 7:42:40 PM",Kudos,Activity,7521839244
"Jul 25, 2022, 2:45:14 PM",Kudos,Activity,7526012275
"Jul 25, 2022, 2:45:16 PM",Kudos,Activity,7525786958
"Jul 25, 2022, 2:45:34 PM",Kudos,Activity,7523766878
"Jul 25, 2022, 2:45:36 PM",Kudos,Activity,7523588175
"Jul 25, 2022, 2:45:41 PM",Kudos,Activity,7525288948
"Jul 25, 2022, 2:45:49 PM",Kudos,Activity,7523656870
"Jul 25, 2022, 2:45:50 PM",Kudos,Activity,7523356282
"Jul 25, 2022, 2:45:55 PM",Kudos,Activity,7523581368
"Jul 25, 2022, 2:45:55 PM",Kudos,Activity,7523321690
"Jul 26, 2022, 12:40:06 PM",Kudos,Activity,7530863592
"Jul 26, 2022, 12:40:09 PM",Kudos,Activity,7530555557
"Jul 26, 2022, 12:40:12 PM",Kudos,Activity,7528619328
"Jul 26, 2022, 12:40:29 PM",Kudos,Activity,7528679700
"Jul 26, 2022, 12:40:33 PM",Kudos,Activity,7529091023
"Jul 26, 2022, 12:40:49 PM",Kudos,Activity,7528453399
"Jul 26, 2022, 9:15:44 PM",Kudos,Activity,7531265354
"Jul 26, 2022, 9:15:49 PM",Kudos,Activity,7531272903
"Jul 26, 2022, 9:15:52 PM",Kudos,Activity,7531416954
"Jul 27, 2022, 2:08:07 AM",Kudos,Activity,7534399231
"Jul 27, 2022, 2:08:11 AM",Kudos,Activity,7534486142
"Jul 27, 2022, 2:08:17 AM",Kudos,Activity,7534191809
"Jul 27, 2022, 2:08:21 AM",Kudos,Activity,7534182550
"Jul 27, 2022, 2:08:26 AM",Kudos,Activity,7534100164
"Jul 27, 2022, 2:08:34 AM",Kudos,Activity,7534032656
"Jul 27, 2022, 2:08:40 AM",Kudos,Activity,7534686176
"Jul 27, 2022, 3:39:33 PM",Kudos,Activity,7536822711
"Jul 27, 2022, 3:39:34 PM",Kudos,Activity,7536842393
"Jul 27, 2022, 3:39:36 PM",Kudos,Activity,7537125844
"Jul 27, 2022, 3:39:38 PM",Kudos,Activity,7536270040
"Jul 27, 2022, 3:39:40 PM",Kudos,Activity,7536691768
"Jul 27, 2022, 3:39:44 PM",Kudos,Activity,7534944757
"Jul 27, 2022, 3:39:45 PM",Kudos,Activity,7534944401
"Jul 27, 2022, 3:39:47 PM",Kudos,Activity,7534941248
"Jul 27, 2022, 3:39:48 PM",Kudos,Activity,7534945935
"Jul 27, 2022, 3:39:49 PM",Kudos,Activity,7534945035
"Jul 27, 2022, 3:39:50 PM",Kudos,Activity,7534946107
"Jul 28, 2022, 6:05:35 PM",Kudos,Activity,7542736129
"Jul 28, 2022, 6:05:37 PM",Kudos,Activity,7543171821
"Jul 28, 2022, 6:05:39 PM",Kudos,Activity,7542681541
"Jul 28, 2022, 6:05:43 PM",Kudos,Activity,7540299233
"Jul 28, 2022, 6:08:46 PM",Kudos,Activity,7540271818
"Jul 28, 2022, 6:08:48 PM",Kudos,Activity,7542128965
"Jul 28, 2022, 6:08:50 PM",Kudos,Activity,7540607066
"Jul 28, 2022, 6:08:54 PM",Kudos,Activity,7540269714
"Jul 30, 2022, 2:12:10 AM",Kudos,Activity,7547965046
"Jul 30, 2022, 2:12:32 AM",Kudos,Activity,7547548612
"Jul 30, 2022, 2:12:36 AM",Kudos,Activity,7549505507
"Jul 30, 2022, 2:12:38 AM",Kudos,Activity,7548123247
"Jul 30, 2022, 2:12:56 AM",Kudos,Activity,7548511911
"Jul 30, 2022, 2:12:58 AM",Kudos,Activity,7544562427
"Jul 30, 2022, 2:13:01 AM",Kudos,Activity,7549123227
"Jul 30, 2022, 2:13:20 AM",Kudos,Activity,7549915842
"Jul 31, 2022, 1:35:04 AM",Kudos,Activity,7554530661
"Jul 31, 2022, 1:35:15 AM",Kudos,Activity,7554689430
"Jul 31, 2022, 1:35:19 AM",Kudos,Activity,7554619445
"Jul 31, 2022, 1:35:21 AM",Kudos,Activity,7555982306
"Jul 31, 2022, 1:35:24 AM",Kudos,Activity,7555321175
"Jul 31, 2022, 1:35:27 AM",Kudos,Activity,7553210435
"Jul 31, 2022, 1:35:30 AM",Kudos,Activity,7554688076
"Jul 31, 2022, 1:35:32 AM",Kudos,Activity,7555109706
"Jul 31, 2022, 1:35:34 AM",Kudos,Activity,7555113682
"Jul 31, 2022, 1:35:36 AM",Kudos,Activity,7554689593
"Jul 31, 2022, 1:35:39 AM",Kudos,Activity,7552912684
"Jul 31, 2022, 1:35:40 AM",Kudos,Activity,7554688460
"Jul 31, 2022, 1:35:42 AM",Kudos,Activity,7554714501
"Aug 1, 2022, 1:29:17 AM",Kudos,Activity,7560372493
"Aug 1, 2022, 1:29:20 AM",Kudos,Activity,7559433956
"Aug 1, 2022, 1:29:22 AM",Kudos,Activity,7560676426
"Aug 1, 2022, 1:29:24 AM",Kudos,Activity,7559765095
"Aug 1, 2022, 1:29:28 AM",Kudos,Activity,7558855427
"Aug 1, 2022, 1:29:29 AM",Kudos,Activity,7558966654
"Aug 1, 2022, 1:29:32 AM",Kudos,Activity,7556670371
"Aug 1, 2022, 1:29:37 AM",Kudos,Activity,7559398694
"Aug 1, 2022, 1:29:39 AM",Kudos,Activity,7560633214
"Aug 1, 2022, 1:29:41 AM",Kudos,Activity,7561407074
"Aug 1, 2022, 1:29:43 AM",Kudos,Activity,7561917540
"Aug 1, 2022, 1:29:45 AM",Kudos,Activity,7561916589
"Aug 1, 2022, 1:29:47 AM",Kudos,Activity,7561916966
"Aug 1, 2022, 1:29:48 AM",Kudos,Activity,7561916208
"Aug 1, 2022, 1:29:50 AM",Kudos,Activity,7558621369
"Aug 1, 2022, 1:29:51 AM",Kudos,Activity,7558629802
"Aug 1, 2022, 1:29:53 AM",Kudos,Activity,7561915872
"Aug 1, 2022, 3:08:46 PM",Kudos,Activity,7562550582
"Aug 1, 2022, 3:24:45 PM",Kudos,Activity,7564160850
"Aug 1, 2022, 3:24:51 PM",Kudos,Activity,7564120284
"Aug 1, 2022, 3:24:53 PM",Kudos,Activity,7563328112
"Aug 1, 2022, 6:56:04 PM",Kudos,Activity,7564857747
"Aug 1, 2022, 6:56:16 PM",Kudos,Activity,7565711206
"Aug 2, 2022, 11:00:26 AM",Kudos,Activity,7567015483
"Aug 2, 2022, 11:00:28 AM",Kudos,Activity,7567109578
"Aug 2, 2022, 11:00:35 AM",Kudos,Activity,7568940089
"Aug 2, 2022, 11:00:39 AM",Kudos,Activity,7567898092
"Aug 2, 2022, 11:00:47 AM",Kudos,Activity,7566711828
"Aug 2, 2022, 11:00:56 AM",Kudos,Activity,7566353810
"Aug 2, 2022, 11:00:58 AM",Kudos,Activity,7566643147
"Aug 2, 2022, 11:01:06 AM",Kudos,Activity,7567354332
"Aug 2, 2022, 11:01:18 AM",Kudos,Activity,7567354182
"Aug 2, 2022, 11:01:20 AM",Kudos,Activity,7567353966
"Aug 2, 2022, 3:16:57 PM",Kudos,Activity,7569832121
"Aug 2, 2022, 3:17:05 PM",Kudos,Activity,7569667165
"Aug 3, 2022, 2:31:29 AM",Kudos,Activity,7570440236
"Aug 3, 2022, 2:31:45 AM",Kudos,Activity,7571371771
"Aug 3, 2022, 2:31:48 AM",Kudos,Activity,7572910719
"Aug 3, 2022, 2:31:52 AM",Kudos,Activity,7572355203
"Aug 3, 2022, 2:38:39 PM",Kudos,Activity,7575741443
"Aug 3, 2022, 2:38:40 PM",Kudos,Activity,7575963044
"Aug 3, 2022, 2:38:44 PM",Kudos,Activity,7575169837
"Aug 3, 2022, 2:38:48 PM",Kudos,Activity,7574880928
"Aug 3, 2022, 2:38:55 PM",Kudos,Activity,7573953968
"Aug 3, 2022, 2:38:58 PM",Kudos,Activity,7575468923
"Aug 3, 2022, 2:40:24 PM",Kudos,Activity,7573313955
"Aug 4, 2022, 2:13:04 AM",Kudos,Activity,7578954527
"Aug 4, 2022, 2:14:23 AM",Kudos,Activity,7578892875
"Aug 4, 2022, 2:14:25 AM",Kudos,Activity,7579091462
"Aug 4, 2022, 2:14:27 AM",Kudos,Activity,7576927500
"Aug 4, 2022, 2:14:29 AM",Kudos,Activity,7578970600
"Aug 4, 2022, 2:14:30 AM",Kudos,Activity,7578827461
"Aug 4, 2022, 2:14:34 AM",Kudos,Activity,7578492727
"Aug 4, 2022, 2:14:36 AM",Kudos,Activity,7578492853
"Aug 4, 2022, 3:38:56 PM",Kudos,Activity,7581353342
"Aug 4, 2022, 3:38:59 PM",Kudos,Activity,7580623249
"Aug 4, 2022, 3:39:06 PM",Kudos,Activity,7581371282
"Aug 4, 2022, 3:39:09 PM",Kudos,Activity,7581519178
"Aug 4, 2022, 3:39:12 PM",Kudos,Activity,7581200711
"Aug 4, 2022, 3:39:14 PM",Kudos,Activity,7581101107
"Aug 4, 2022, 3:39:15 PM",Kudos,Activity,7581180500
"Aug 4, 2022, 3:39:20 PM",Kudos,Activity,7581030444
"Aug 5, 2022, 7:06:11 AM",Kudos,Activity,7584541561
"Aug 5, 2022, 7:06:14 AM",Kudos,Activity,7584389550
"Aug 5, 2022, 7:06:17 AM",Kudos,Activity,7584041623
"Aug 5, 2022, 7:06:21 AM",Kudos,Activity,7584066921
"Aug 5, 2022, 5:03:53 PM",Kudos,Activity,7586303890
"Aug 5, 2022, 5:03:56 PM",Kudos,Activity,7586727635
"Aug 6, 2022, 12:23:15 AM",Kudos,Activity,7589239243
"Aug 6, 2022, 12:23:21 AM",Kudos,Activity,7589235498
"Aug 6, 2022, 12:23:33 AM",Kudos,Activity,7589235724
"Aug 6, 2022, 1:02:57 AM",Kudos,Activity,7586014385
"Aug 6, 2022, 1:02:59 AM",Kudos,Activity,7585882940
"Aug 6, 2022, 1:03:10 AM",Kudos,Activity,7587652039
"Aug 6, 2022, 1:03:22 AM",Kudos,Activity,7586257077
"Aug 6, 2022, 1:49:51 PM",Kudos,Activity,7591338672
"Aug 6, 2022, 6:28:33 PM",Kudos,Activity,7593591736
"Aug 6, 2022, 6:28:35 PM",Kudos,Activity,7593169256
"Aug 6, 2022, 6:28:36 PM",Kudos,Activity,7593426717
"Aug 6, 2022, 6:28:37 PM",Kudos,Activity,7592555735
"Aug 6, 2022, 9:23:33 PM",Kudos,Activity,7593967821
"Aug 6, 2022, 9:23:35 PM",Kudos,Activity,7594302045
"Aug 7, 2022, 5:59:31 PM",Kudos,Activity,7599181916
"Aug 7, 2022, 5:59:32 PM",Kudos,Activity,7599110732
"Aug 7, 2022, 5:59:42 PM",Kudos,Activity,7597901822
"Aug 8, 2022, 1:16:30 AM",Kudos,Activity,7600884488
"Aug 8, 2022, 1:16:36 AM",Kudos,Activity,7599966137
"Aug 8, 2022, 1:16:40 AM",Kudos,Activity,7600191048
"Aug 8, 2022, 1:16:42 AM",Kudos,Activity,7600374033
"Aug 8, 2022, 1:16:46 AM",Kudos,Activity,7597491318
"Aug 8, 2022, 1:16:47 AM",Kudos,Activity,7600418842
"Aug 8, 2022, 4:56:19 PM",Kudos,Activity,7603809564
"Aug 8, 2022, 4:56:23 PM",Kudos,Activity,7602939534
"Aug 8, 2022, 4:56:29 PM",Kudos,Activity,7602260669
"Aug 8, 2022, 4:56:33 PM",Kudos,Activity,7603008564
"Aug 8, 2022, 4:56:34 PM",Kudos,Activity,7599301215
"Aug 8, 2022, 4:56:37 PM",Kudos,Activity,7602872038
"Aug 8, 2022, 4:56:50 PM",Kudos,Activity,7603011394
"Aug 8, 2022, 4:57:06 PM",Kudos,Activity,7603010326
"Aug 8, 2022, 9:31:20 PM",Kudos,Activity,7604159426
"Aug 9, 2022, 11:12:22 PM",Kudos,Activity,7609267005
"Aug 9, 2022, 11:12:26 PM",Kudos,Activity,7608801183
"Aug 9, 2022, 11:12:33 PM",Kudos,Activity,7608782247
"Aug 9, 2022, 11:12:35 PM",Kudos,Activity,7607804860
"Aug 9, 2022, 11:12:37 PM",Kudos,Activity,7606202220
"Aug 9, 2022, 11:12:42 PM",Kudos,Activity,7609893429
"Aug 9, 2022, 11:12:46 PM",Kudos,Activity,7605906851
"Aug 9, 2022, 11:12:49 PM",Kudos,Activity,7608690961
"Aug 9, 2022, 11:12:52 PM",Kudos,Activity,7606071622
"Aug 10, 2022, 10:25:52 PM",Kudos,Activity,7614134955
"Aug 10, 2022, 10:25:58 PM",Kudos,Activity,7614906295
"Aug 10, 2022, 10:26:02 PM",Kudos,Activity,7614706789
"Aug 10, 2022, 10:26:14 PM",Kudos,Activity,7614131663
"Aug 10, 2022, 10:26:17 PM",Kudos,Activity,7614710322
"Aug 10, 2022, 10:26:22 PM",Kudos,Activity,7614330935
"Aug 10, 2022, 10:26:24 PM",Kudos,Activity,7612131026
"Aug 10, 2022, 10:26:32 PM",Kudos,Activity,7614380378
"Aug 10, 2022, 10:26:33 PM",Kudos,Activity,7612360524
"Aug 10, 2022, 10:26:34 PM",Kudos,Activity,7614830621
"Aug 10, 2022, 10:26:35 PM",Kudos,Activity,7614830980
"Aug 10, 2022, 10:26:36 PM",Kudos,Activity,7611980609
"Aug 11, 2022, 5:12:13 AM",Kudos,Activity,7617616435
"Aug 11, 2022, 5:12:21 AM",Kudos,Activity,7617702193
"Aug 11, 2022, 5:12:25 AM",Kudos,Activity,7617438683
"Aug 11, 2022, 5:12:26 AM",Kudos,Activity,7617728192
"Aug 11, 2022, 5:12:30 AM",Kudos,Activity,7617939405
"Aug 11, 2022, 10:54:19 PM",Kudos,Activity,7620500922
"Aug 11, 2022, 10:54:20 PM",Kudos,Activity,7620103329
"Aug 11, 2022, 10:54:24 PM",Kudos,Activity,7620029277
"Aug 11, 2022, 10:54:31 PM",Kudos,Activity,7620639879
"Aug 11, 2022, 10:54:33 PM",Kudos,Activity,7618811251
"Aug 11, 2022, 10:54:37 PM",Kudos,Activity,7620872881
"Aug 11, 2022, 10:54:40 PM",Kudos,Activity,7620687127
"Aug 11, 2022, 10:54:54 PM",Kudos,Activity,7620684806
"Aug 12, 2022, 2:14:06 AM",Kudos,Activity,7623371051
"Aug 12, 2022, 2:14:11 AM",Kudos,Activity,7623472340
"Aug 12, 2022, 3:26:52 PM",Kudos,Activity,7625091079
"Aug 12, 2022, 3:26:56 PM",Kudos,Activity,7623536889
"Aug 12, 2022, 3:26:58 PM",Kudos,Activity,7625932236
"Aug 12, 2022, 3:27:07 PM",Kudos,Activity,7625212325
"Aug 12, 2022, 3:27:14 PM",Kudos,Activity,7625969911
"Aug 13, 2022, 9:06:38 PM",Kudos,Activity,7630752664
"Aug 13, 2022, 9:06:42 PM",Kudos,Activity,7628027193
"Aug 13, 2022, 9:06:49 PM",Kudos,Activity,7630895621
"Aug 13, 2022, 9:06:54 PM",Kudos,Activity,7631771295
"Aug 13, 2022, 9:06:58 PM",Kudos,Activity,7630693426
"Aug 13, 2022, 9:07:00 PM",Kudos,Activity,7630931002
"Aug 13, 2022, 9:07:02 PM",Kudos,Activity,7631559089
"Aug 13, 2022, 9:07:05 PM",Kudos,Activity,7628184249
"Aug 13, 2022, 9:07:09 PM",Kudos,Activity,7626487439
"Aug 13, 2022, 9:07:11 PM",Kudos,Activity,7633262972
"Aug 13, 2022, 9:07:12 PM",Kudos,Activity,7633262562
"Aug 13, 2022, 9:07:13 PM",Kudos,Activity,7627663344
"Aug 15, 2022, 1:00:03 PM",Kudos,Activity,7637839357
"Aug 15, 2022, 1:00:07 PM",Kudos,Activity,7641781012
"Aug 15, 2022, 1:00:14 PM",Kudos,Activity,7637213400
"Aug 15, 2022, 1:00:14 PM",Kudos,Activity,7637064606
"Aug 15, 2022, 1:00:18 PM",Kudos,Activity,7641772148
"Aug 15, 2022, 1:00:21 PM",Kudos,Activity,7636788074
"Aug 15, 2022, 1:14:31 PM",Kudos,Activity,7637431573
"Aug 15, 2022, 1:14:32 PM",Kudos,Activity,7637543377
"Aug 15, 2022, 1:14:36 PM",Kudos,Activity,7639489586
"Aug 15, 2022, 1:14:38 PM",Kudos,Activity,7639132176
"Aug 15, 2022, 8:25:01 PM",Kudos,Activity,7642985194
"Aug 16, 2022, 5:25:09 PM",Kudos,Activity,7644350626
"Aug 16, 2022, 5:25:13 PM",Kudos,Activity,7647488295
"Aug 16, 2022, 5:25:14 PM",Kudos,Activity,7647605060
"Aug 16, 2022, 5:25:15 PM",Kudos,Activity,7647545170
"Aug 16, 2022, 5:25:20 PM",Kudos,Activity,7648416388
"Aug 16, 2022, 5:25:23 PM",Kudos,Activity,7648471544
"Aug 16, 2022, 5:25:27 PM",Kudos,Activity,7648512544
"Aug 16, 2022, 5:25:33 PM",Kudos,Activity,7648157675
"Aug 16, 2022, 5:25:40 PM",Kudos,Activity,7646558495
"Aug 16, 2022, 5:25:42 PM",Kudos,Activity,7644470288
"Aug 16, 2022, 5:25:43 PM",Kudos,Activity,7648017864
"Aug 16, 2022, 5:25:45 PM",Kudos,Activity,7648017461
"Aug 16, 2022, 5:25:46 PM",Kudos,Activity,7648018219
"Aug 17, 2022, 11:05:26 PM",Kudos,Activity,7649426388
"Aug 17, 2022, 11:12:28 PM",Kudos,Activity,7652643208
"Aug 17, 2022, 11:12:40 PM",Kudos,Activity,7653159666
"Aug 17, 2022, 11:12:53 PM",Kudos,Activity,7655533413
"Aug 17, 2022, 11:13:01 PM",Kudos,Activity,7653803443
"Aug 17, 2022, 11:13:02 PM",Kudos,Activity,7654291693
"Aug 17, 2022, 11:13:06 PM",Kudos,Activity,7650712884
"Aug 17, 2022, 11:13:11 PM",Kudos,Activity,7653216483
"Aug 17, 2022, 11:13:12 PM",Kudos,Activity,7653529879
"Aug 17, 2022, 11:13:37 PM",Kudos,Activity,7650846067
"Aug 17, 2022, 11:13:46 PM",Kudos,Activity,7650631651
"Aug 17, 2022, 11:13:49 PM",Kudos,Activity,7654611469
"Aug 18, 2022, 2:27:55 PM",Kudos,Activity,7658993425
"Aug 18, 2022, 2:27:59 PM",Kudos,Activity,7658990031
"Aug 18, 2022, 2:28:52 PM",Kudos,Activity,7658613852
"Aug 18, 2022, 3:32:53 PM",Kudos,Activity,7659171099
"Aug 18, 2022, 3:33:12 PM",Kudos,Activity,7656379639
"Aug 18, 2022, 3:33:14 PM",Kudos,Activity,7656381247
"Aug 18, 2022, 3:33:16 PM",Kudos,Activity,7658625086
"Aug 18, 2022, 3:33:18 PM",Kudos,Activity,7658559923
"Aug 18, 2022, 3:33:23 PM",Kudos,Activity,7656378693
"Aug 18, 2022, 11:17:06 PM",Kudos,Activity,7660057067
"Aug 18, 2022, 11:17:09 PM",Kudos,Activity,7661385014
"Aug 18, 2022, 11:17:14 PM",Kudos,Activity,7661384854
"Aug 19, 2022, 4:17:36 PM",Kudos,Activity,7664842656
"Aug 19, 2022, 4:17:41 PM",Kudos,Activity,7664582042
"Aug 19, 2022, 4:17:48 PM",Kudos,Activity,7661831214
"Aug 19, 2022, 4:17:56 PM",Kudos,Activity,7663567931
"Aug 19, 2022, 4:17:58 PM",Kudos,Activity,7664170863
"Aug 20, 2022, 12:07:09 AM",Kudos,Activity,7665561864
"Aug 20, 2022, 1:05:54 AM",Kudos,Activity,7666828783
"Aug 20, 2022, 1:05:57 AM",Kudos,Activity,7666853698
"Aug 20, 2022, 1:06:01 AM",Kudos,Activity,7666314462
"Aug 20, 2022, 1:06:11 AM",Kudos,Activity,7666509620
"Aug 20, 2022, 1:06:13 AM",Kudos,Activity,7666509310
"Aug 20, 2022, 1:06:14 AM",Kudos,Activity,7666510055
"Aug 20, 2022, 1:57:23 PM",Kudos,Activity,7669715757
"Aug 20, 2022, 1:57:30 PM",Kudos,Activity,7669566566
"Aug 21, 2022, 4:08:34 PM",Kudos,Activity,7672036901
"Aug 21, 2022, 4:08:36 PM",Kudos,Activity,7675789078
"Aug 21, 2022, 4:08:41 PM",Kudos,Activity,7676299889
"Aug 21, 2022, 4:08:45 PM",Kudos,Activity,7675744695
"Aug 21, 2022, 4:08:49 PM",Kudos,Activity,7671828344
"Aug 21, 2022, 4:08:53 PM",Kudos,Activity,7676165436
"Aug 21, 2022, 4:08:54 PM",Kudos,Activity,7675555244
"Aug 21, 2022, 4:08:59 PM",Kudos,Activity,7672731229
"Aug 21, 2022, 4:09:03 PM",Kudos,Activity,7675572992
"Aug 21, 2022, 4:09:04 PM",Kudos,Activity,7672570651
"Aug 21, 2022, 4:09:05 PM",Kudos,Activity,7676469220
"Aug 21, 2022, 4:09:06 PM",Kudos,Activity,7669899679
"Aug 21, 2022, 4:09:10 PM",Kudos,Activity,7670918154
"Aug 21, 2022, 11:57:50 PM",Kudos,Activity,7677894529
"Aug 21, 2022, 11:58:00 PM",Kudos,Activity,7677856259
"Aug 21, 2022, 11:58:02 PM",Kudos,Activity,7677319767
"Aug 21, 2022, 11:58:03 PM",Kudos,Activity,7676720815
"Aug 22, 2022, 3:54:33 PM",Kudos,Activity,7681061384
"Aug 22, 2022, 3:54:38 PM",Kudos,Activity,7680558510
"Aug 22, 2022, 3:54:40 PM",Kudos,Activity,7680905845
"Aug 22, 2022, 5:03:29 PM",Kudos,Activity,7681497157
"Aug 22, 2022, 6:14:50 PM",Kudos,Activity,7682094741
"Aug 23, 2022, 10:48:18 AM",Kudos,Activity,7685315105
"Aug 23, 2022, 10:48:19 AM",Kudos,Activity,7682970814
"Aug 23, 2022, 10:48:21 AM",Kudos,Activity,7682970568
"Aug 23, 2022, 10:48:22 AM",Kudos,Activity,7682970159
"Aug 23, 2022, 10:48:26 AM",Kudos,Activity,7682969976
"Aug 23, 2022, 10:48:28 AM",Kudos,Activity,7685104357
"Aug 23, 2022, 10:48:31 AM",Kudos,Activity,7682687873
"Aug 24, 2022, 8:55:16 PM",Kudos,Activity,7688303049
"Aug 24, 2022, 8:55:26 PM",Kudos,Activity,7686789677
"Aug 24, 2022, 8:55:27 PM",Kudos,Activity,7686823279
"Aug 24, 2022, 8:55:29 PM",Kudos,Activity,7686256118
"Aug 24, 2022, 8:55:32 PM",Kudos,Activity,7692339079
